table_id_hex	table_id_dec	archive_value	primary_wasm_func	dump_line	namespace	declaring_type_context	signature
0x75FF	30207	31842	48384	7340		SummerCarnivalGmWindow	public static void Toggle() { }
0x7600	30208	76329	48384	7343		SummerCarnivalGmWindow	public static void EnsureCreated() { }
0x7601	30209	31843	48173	7346		SummerCarnivalGmWindow	private void OnGUI() { }
0x7602	30210	31844	48173	7349		SummerCarnivalGmWindow	private void DrawWindow() { }
0x7603	30211	31848	48173	7352		SummerCarnivalGmWindow	private void DrawStatus() { }
0x7604	30212	31847	48173	7355		SummerCarnivalGmWindow	private void DrawPanelActions() { }
0x7605	30213	31846	48173	7358		SummerCarnivalGmWindow	private void DrawPhaseActions() { }
0x7606	30214	31845	48173	7361		SummerCarnivalGmWindow	private void DrawResourceActions() { }
0x7607	30215	31849	48173	7364		SummerCarnivalGmWindow	private void DrawSignInActions() { }
0x7608	30216	8524	48173	7367		SummerCarnivalGmWindow	private void DrawLotteryActions() { }
0x7609	30217	31850	48073	7370		SummerCarnivalGmWindow	private void DrawPersonalPrizeGmButton(string label, string prizeCode, string prizeName) { }
0x760A	30218	6621	48173	7373		SummerCarnivalGmWindow	private void DrawDailyTaskActions() { }
0x760B	30219	76326	48194	7376		SummerCarnivalGmWindow	private void DrawActiveDayButton(int day) { }
0x760C	30220	76327	48173	7379		SummerCarnivalGmWindow	private void SetActiveDayFromInput() { }
0x760D	30221	4295	48186	7382		SummerCarnivalGmWindow	private int ParseDayInput() { }
0x760E	30222	11552	48194	7385		SummerCarnivalGmWindow	private static void SetPhase(SummerCarnivalActivityPhase phase, int activeDay = 1) { }
0x760F	30223	76325	48173	7388		SummerCarnivalGmWindow	private static void AddCarnivalScore(int amount) { }
0x7610	30224	76328	48194	7391		SummerCarnivalGmWindow	private static void ShowGmResult(bool succeeded, string successMessage) { }
0x7611	30225	31841	48073	7395		SummerCarnivalGmWindow	private static UniTaskVoid OpenActivityPanelAsync(bool openSignIn, bool openDailyTask = False, bool openLuckyDraw = False) { }
0x7612	30226	76324	48173	7398		SummerCarnivalGmWindow	private void EnsureStyles() { }
0x7613	30227	11328	48173	7401		SummerCarnivalGmWindow	public void .ctor() { }
0x761C	30236	95256	14132	7441		PVPPassData	public void set_TempPaypassStatus(int value) { }
0x7622	30242	95238	1006	7501		PVPRankData	public void UpdateRankData() { }
0x7623	30243	35728	48186	7504		PVPRankData	public List<PVPUserRank> get_PVPUserRanks() { }
0x7625	30245	67958	1006	7510		PVPRankData	public void .ctor() { }
0x7627	30247	69236	1006	7483		PVPRankData.<>c	public void .ctor() { }
0x7629	30249	95198	1006	7526		PVPUserRank	public void .ctor() { }
0x762C	30252	95192	21629	7562		PVPSeasonData	public static long get_SavedPVPSeasonEndTime() { }
0x762E	30254	95191	21627	7568		PVPSeasonData	public static long get_SavedPVPSeasonOffTime() { }
0x7633	30259	95195	21626	7583		PVPSeasonData	public static void set_LastDuanwei(int value) { }
0x7634	30260	95193	48186	7586		PVPSeasonData	public int get_LeftDailyReward() { }
0x7635	30261	95194	48194	7589		PVPSeasonData	public void set_LeftDailyReward(int value) { }
0x7637	30263	95197	21630	7595		PVPSeasonData	public void InitSeasonData(GetPvpInfoResp getPvpInfoResp) { }
0x7638	30264	95196	48165	7598		PVPSeasonData	public PvpRankConfig UpdateRankConfig(int score) { }
0x7644	30276	73459	1006	7673		PVP_Report	public void .ctor() { }
0x7646	30278	145726	1108	7694		AppRestartTool	public static void RestartApp() { }
0x7649	30281	130022	42555	7721		ClickDragDetector	private void Awake() { }
0x764A	30282	130023	48194	7724		ClickDragDetector	public void OnPointerDown(PointerEventData eventData) { }
0x764B	30283	130021	48194	7727		ClickDragDetector	public void OnDrag(PointerEventData eventData) { }
0x764C	30284	130027	48194	7730		ClickDragDetector	public void OnPointerUp(PointerEventData eventData) { }
0x764D	30285	130020	48194	7733		ClickDragDetector	public void AddClickListener(UnityAction callback) { }
0x764E	30286	130025	48194	7736		ClickDragDetector	public void RemoveClickListener(UnityAction callback) { }
0x764F	30287	130018	48194	7739		ClickDragDetector	public void AddDragStartListener(UnityAction callback) { }
0x7650	30288	130026	48194	7742		ClickDragDetector	public void RemoveDragStartListener(UnityAction callback) { }
0x7651	30289	130019	48194	7745		ClickDragDetector	public void AddDragEndListener(UnityAction callback) { }
0x7652	30290	130024	48194	7748		ClickDragDetector	public void RemoveDragEndListener(UnityAction callback) { }
0x7660	30304	129876	42547	7835		CloudBoundedMovement	private void Update() { }
0x7661	30305	129878	48173	7838		CloudBoundedMovement	private void SetRandomTarget() { }
0x7662	30306	129877	48173	7841		CloudBoundedMovement	private void ClampPosition() { }
0x7664	30308	67199	42546	7847		CloudBoundedMovement	public void .ctor() { }
0x7665	30309	67206	48186	7890		UIJumpTween	private string get_TweenId() { }
0x7666	30310	67205	48173	7893		UIJumpTween	private void Awake() { }
0x7667	30311	67201	48173	7896		UIJumpTween	private void Start() { }
0x7668	30312	29855	48173	7899		UIJumpTween	private void Update() { }
0x7669	30313	29856	48173	7902		UIJumpTween	private void Tween() { }
0x766A	30314	29856	48173	7905		UIJumpTween	private void OnDisable() { }
0x766B	30315	16979	48173	7908		UIJumpTween	private void OnDestroy() { }
0x766C	30316	67200	48173	7911		UIJumpTween	private void KillTween() { }
0x766D	30317	67204	48173	7914		UIJumpTween	public void .ctor() { }
0x766E	30318	67203	48173	7918		UIJumpTween	private void <Tween>b__13_0() { }
0x766F	30319	67202	48173	7922		UIJumpTween	private void <Tween>b__13_1() { }
0x7670	30320	68040	48173	7926		UIJumpTween	private void <Tween>b__13_2() { }
0x7673	30323	130575	1006	7868		UIJumpTween.<>c	internal void <Tween>b__13_3() { }
0x767D	30333	130563	42674	8059		CheckInRewardPanel	private void OnDestroy() { }
0x767E	30334	130566	48173	8062		CheckInRewardPanel	private void UpdatePollCache() { }
0x7680	30336	130565	15514	8071		CheckInRewardPanel	private void RefreshAfterSignChange() { }
0x7681	30337	130564	48173	8074		CheckInRewardPanel	private void RefreshAfterCumulativeClaim() { }
0x76A3	30371	116663	41039	8295		FirstChargeGiftPackPanel	private void Update() { }
0x76A5	30373	116662	15055	8301		FirstChargeGiftPackPanel	private void InitGiftPacks() { }
0x76A7	30375	116664	23824	8313		FirstChargeGiftPackPanel	private void UpdateGiftPackButtonStates() { }
0x76A9	30377	116665	23823	8319		FirstChargeGiftPackPanel	private void UpdateRewardItems(List<RewardConfigSingle> rewards) { }
0x76AE	30382	68551	1006	8226		FirstChargeGiftPackPanel.<>c__DisplayClass22_0	public void .ctor() { }
0x76B2	30386	93796	14015	8394		PlayerBattleInfo	public void UpdateHexCount(int _hexCount) { }
0x76CE	30414	35329	37035	8610		PremiumGoldCardItem	protected virtual void Update() { }
0x76D8	30424	12151	37037	8640		PremiumGoldCardItem	protected virtual void RefreshBuyButton() { }
0x76DA	30426	92798	37039	8646		PremiumGoldCardItem	private void OnBuyButtonClicked() { }
0x76DF	30431	92799	21336	8661		PremiumGoldCardItem	private void RefreshMainCard(string cardId) { }
0x76EA	30442	92796	37028	8722		PremiumGreenCardItem	protected override void TryPurchaseCurrentOffer() { }
0x76EE	30446	92797	37030	8734		PremiumGreenCardItem	private void OpenSelectCardPanel() { }
0x76F4	30452	55	1138	8780		PVPRankItem	public void .ctor() { }
0x76F6	30454	95272	37504	8849		PVPCreateRoomPopup	protected override void Awake() { }
0x76F8	30456	35730	37503	8855		PVPCreateRoomPopup	private void LateUpdate() { }
0x76FC	30460	95275	14141	8867		PVPCreateRoomPopup	private void ResetDropdownArrows() { }
0x76FF	30463	95273	37502	8876		PVPCreateRoomPopup	private void OnClickConfirmBtn() { }
0x7700	30464	95274	48173	8880		PVPCreateRoomPopup	private void InitializeRankDropdownAsync() { }
0x7706	30470	55	1033	8803		PVPCreateRoomPopup.<FillRankOptionIconsAsync>d__21	private void SetStateMachine(IAsyncStateMachine stateMachine) { }
0x7708	30472	95271	37498	8914		PVPEnterRoomPopup	protected override void Awake() { }
0x770D	30477	95246	10752	9044		PVPPlayerInfoItem	public void UpdatePlayerInfo(PlayerBasicData data, int readyState) { }
0x770E	30478	95241	48173	9047		PVPPlayerInfoItem	public void ClearDisplay() { }
0x770F	30479	95243	48194	9051		PVPPlayerInfoItem	private void RefreshRankDisplay(int baseScore) { }
0x7710	30480	95242	48194	9055		PVPPlayerInfoItem	private void RefreshBanner(string bannerId) { }
0x7712	30482	95244	21680	9062		PVPPlayerInfoItem	private void RefreshFetters(List<string> cardIds) { }
0x7713	30483	95245	48165	9065		PVPPlayerInfoItem	private static int GetFetterCount(Dictionary<CardFettersType, int> fetterDic, CardFettersType type) { }
0x7714	30484	95239	48165	9068		PVPPlayerInfoItem	private static int GetAtkWayCount(Dictionary<AtkWayType, int> atkWayDic, AtkWayType type) { }
0x7715	30485	95240	48200	9071		PVPPlayerInfoItem	private void TryCreateFetterItem(CardFettersType type, int count) { }
0x771C	30492	55	1618	8942		PVPPlayerInfoItem.<>c__DisplayClass16_0	internal bool <RefreshBanner>b__0(GlobalBannerInfo x) { }
0x771D	30493	55	48194	8964		PVPPlayerInfoItem.<RefreshBanner>d__16	private void SetStateMachine(IAsyncStateMachine stateMachine) { }
0x771E	30494	55	48194	8986		PVPPlayerInfoItem.<RefreshProp>d__17	private void SetStateMachine(IAsyncStateMachine stateMachine) { }
0x7722	30498	95202	37407	9206		PVPRoomPanel	public override void Hide() { }
0x7725	30501	35721	21631	9218		PVPRoomPanel	private void RegisterBtns() { }
0x7727	30503	95201	37392	9227		PVPRoomPanel	private void OnRoomInfoChanged(object args) { }
0x7728	30504	95200	48194	9230		PVPRoomPanel	private void OnRoomTip(object args) { }
0x7732	30514	95199	21633	9264		PVPRoomPanel	private void RefreshSelfSnapshotOnly() { }
0x7745	30533	55	1311	9323		PVPRoomPanel	private UniTask <>n__0(object[] args) { }
0x7749	30537	8926	8697	9338		PVPRoomPopupBase	protected virtual void Awake() { }
0x774D	30541	95190	37384	9364		PVPShareRoomPopup	protected override void Awake() { }
0x7752	30546	95189	37382	9394		PVPTipsPopup	protected override void Awake() { }
0x775A	30554	78403	20057	9491		SpecialSummonGiftItem	public void RefreshWeeklyCountdownText() { }
0x775F	30559	78402	33524	9506		SpecialSummonGiftItem	private void OnIapPurchaseUiCallback(bool success) { }
0x7764	30564	78398	1033	9431		SpecialSummonGiftItem.<RefreshRewardsAsync>d__34	private void SetStateMachine(IAsyncStateMachine stateMachine) { }
0x7768	30568	74862	1138	9579		SpecialSummonProbabilityItem	public void .ctor() { }
0x776A	30570	74861	1006	9617		Test	private void Update() { }
0x776B	30571	74860	48173	9621		Test	private void SS() { }
0x776C	30572	55	48173	9624		Test	public void .ctor() { }
0x7772	30578	55841	29620	9646		__GeneratedSocketHandlers	private static void _Register_65537(ExternalMessage externalMessage) { }
0x7773	30579	55840	48173	9649		__GeneratedSocketHandlers	private static void _Register_131075(ExternalMessage externalMessage) { }
0x777D	30589	55839	29643	9679		__GeneratedSocketHandlers	private static void _Register_196617(ExternalMessage externalMessage) { }
0x777F	30591	55838	29642	9685		__GeneratedSocketHandlers	private static void _Register_196619(ExternalMessage externalMessage) { }
0x7780	30592	55837	48173	9688		__GeneratedSocketHandlers	private static void _Register_196620(ExternalMessage externalMessage) { }
0x7788	30600	55836	29635	9712		__GeneratedSocketHandlers	private static void _Register_196703(ExternalMessage externalMessage) { }
0x7796	30614	65964	29621	9754		__GeneratedSocketHandlers	private static void _Register_327694(ExternalMessage externalMessage) { }
0x7798	30616	2375	1006	9874		UnitySourceGeneratedAssemblyMonoScriptTypes_v1	public void .ctor() { }
0x7799	30617	3230	48186	10315	TimeModuleO	TimeManager	public bool get_IsNetworkConnected() { }
0x779B	30619	73631	1344	10322	TimeModuleO	TimeManager	public int get_OffsetHours() { }
0x779C	30620	73629	48194	10325	TimeModuleO	TimeManager	public void AddOffsetHours(int hours) { }
0x77A0	30624	73628	32728	10339	TimeModuleO	TimeManager	private UniTask InitializeTimeSource() { }
0x77A1	30625	73623	48141	10342	TimeModuleO	TimeManager	private DateTime GetStartOfWeekForTimeManager(DateTime dt) { }
0x77A2	30626	73619	48173	10345	TimeModuleO	TimeManager	public void SaveLastExitTime() { }
0x77A5	30629	73621	1006	10358	TimeModuleO	TimeManager	private void Update() { }
0x77A9	30633	73630	19558	10370	TimeModuleO	TimeManager	private void InitToWeekTimer() { }
0x77B2	30642	73626	1006	10397	TimeModuleO	TimeManager	private void OnApplicationQuit() { }
0x77B6	30646	73622	6098	10416	TimeModuleO	TimeManager	public DateTime GetStandardNetworkTime() { }
0x77B8	30648	73624	19556	10425	TimeModuleO	TimeManager	public void RegisterOnCutdownTimerEnd(string timerKey, Action action) { }
0x77B9	30649	73625	48200	10431	TimeModuleO	TimeManager	public void RemoveTimerEvent(string timerKey, Action action) { }
0x77BB	30651	73620	7011	10440	TimeModuleO	TimeManager	public void UnRegisterOnTimeToZero(Action action) { }
0x77BE	30654	73627	13164	10461	TimeModuleO	TimeManager	public TimeSpan GetTimeSpanToZeroStandardNetworkTime() { }
0x77C3	30659	284	1087	9915		TimeManager.Timer	private void set_Key(string value) { }
0x77C4	30660	623	48216	9919		TimeManager.Timer	public DateTime get_StartTime() { }
0x77C5	30661	379	48217	9923		TimeManager.Timer	private void set_StartTime(DateTime value) { }
0x77C6	30662	612	48216	9927		TimeManager.Timer	public DateTime get_TargetEndTime() { }
0x77C7	30663	1067	48217	9931		TimeManager.Timer	private void set_TargetEndTime(DateTime value) { }
0x77C8	30664	1458	48186	9935		TimeManager.Timer	public bool get_useStandardNetTime() { }
0x77C9	30665	73303	48194	9939		TimeManager.Timer	private void set_useStandardNetTime(bool value) { }
0x77CA	30666	612	48381	9942		TimeManager.Timer	public void .ctor(string key, TimeSpan duration, bool isCountdown, bool useStandardNetTime) { }
0x77CB	30667	73301	48217	9945		TimeManager.Timer	public void SetTargetEndTime(DateTime targetEndTime) { }
0x77CD	30669	73308	13147	9954		TimeManager.Timer	public void ChangeTime(TimeSpan duration, bool isAdd = False) { }
0x77CE	30670	73305	48194	9957		TimeManager.Timer	public void ChangeUseStandNetTime(bool useStandardNetTime) { }
0x77D6	30678	71631	1032	10027		TimeManager.<CheckTimerEndEventCoroutine>d__46	private object System.Collections.Generic.IEnumerator<System.Object>.get_Current() { }
0x77DC	30684	71630	1032	10066		TimeManager.<CheckTimerToZeroCoroutine>d__45	private object System.Collections.Generic.IEnumerator<System.Object>.get_Current() { }
0x77E2	30690	71628	1032	10105		TimeManager.<CheckWeekPassedCoroutine>d__47	private object System.Collections.Generic.IEnumerator<System.Object>.get_Current() { }
0x77E4	30692	55	1032	10113		TimeManager.<CheckWeekPassedCoroutine>d__47	private object System.Collections.IEnumerator.get_Current() { }
0x77EC	30700	70730	1032	10206		TimeManager.<LoadTimers>d__70	private object System.Collections.Generic.IEnumerator<System.Object>.get_Current() { }
0x77F4	30708	69701	1032	10267		TimeManager.<SyncServerTimeCoroutine>d__38	private object System.Collections.Generic.IEnumerator<System.Object>.get_Current() { }
0x77FD	30717	132033	25090	11681	StrConstants	BubbleTextConstants	public static List<string> GetAllBubbleIds() { }
0x77FE	30718	132031	48220	11684	StrConstants	BubbleTextConstants	public static List<string> GetAllVoiceBubbleIds() { }
0x7800	30720	132032	25089	11690	StrConstants	BubbleTextConstants	public static List<string> GetConfiguredDefaultOwnedVoiceBubbleIds() { }
0x7802	30722	132030	25087	11696	StrConstants	BubbleTextConstants	public static List<string> GetDefaultUseBubbleIds() { }
0x7806	30726	132029	11637	11708	StrConstants	BubbleTextConstants	public static bool TryGetVoiceBubbleByRewardAssetId(string rewardAssetId, out BubbleTextConstants.BubbleTextInfo info) { }
0x7810	30736	132028	15611	11741	StrConstants	BubbleTextConstants	private static Nullable<BubbleTextConstants.BubbleTextInfo> GetEquippedInfo(List<string> equippedIds, int index, bool voice) { }
0x781F	30751	69480	2671	11631		BubbleTextConstants.<>c	internal string <GetConfiguredDefaultOwnedVoiceBubbleIds>b__12_1(BubbleTextConstants.BubbleTextInfo info) { }
0x7830	30768	112558	1006	13162	StrConstants	IApId	public void .ctor() { }
0x7832	30770	103062	1006	13175	StrConstants	IAPPlacementDropdownAttribute	public void .ctor() { }
0x7833	30771	103063	48186	13324	StrConstants	LoadingBackgroundPaths	public static string GetSeasonBackgroundSpinePath(int seasonNumber) { }
0x7834	30772	103058	48186	13330	StrConstants	LoadingBackgroundPaths	public static string GetSeasonBackgroundSpineFolderPath(int seasonNumber) { }
0x783D	30781	92117	1006	13581	StrConstants	OutSideArchitectureIds	public void .ctor() { }
0x7848	30792	73665	1006	15515	StrConstants	TileCamp	public void .ctor() { }
0x7858	30808	148281	1019	17123	SDKModule	ABTestManager	public bool get_MaxArtifactUsageIsOn() { }
0x785D	30813	148272	1019	17168	SDKModule	ABTestManager	public bool get_BalanceAdjustment03IsBTest() { }
