rva_hex	rva_dec	wasm_func	dump_line	namespace	declaring_type_context	signature
0x21F53	139091	48173	296114	System.Threading	SynchronizationLockException	public void .ctor() { }
0x21F54	139092	48194	296117	System.Threading	SynchronizationLockException	public void .ctor(string message) { }
0x21F55	139093	48200	296120	System.Threading	SynchronizationLockException	protected void .ctor(SerializationInfo info, StreamingContext context) { }
0x21F56	139094	13173	296129	System.Threading	ThreadStart	public void .ctor(object object, IntPtr method) { }
0x21F57	139095	2906	296132	System.Threading	ThreadStart	public virtual void Invoke() { }
0x21F58	139096	48173	296160	System.Threading	ThreadStateException	public void .ctor() { }
0x21F59	139097	48194	296163	System.Threading	ThreadStateException	public void .ctor(string message) { }
0x21F5A	139098	48200	296166	System.Threading	ThreadStateException	protected void .ctor(SerializationInfo info, StreamingContext context) { }
0x21F5B	139099	32691	296178	System.Threading	Timeout	private static void .cctor() { }
0x21F5C	139100	48173	296188	System.Threading	WaitHandleCannotBeOpenedException	public void .ctor() { }
0x21F5D	139101	48194	296191	System.Threading	WaitHandleCannotBeOpenedException	public void .ctor(string message) { }
0x21F5E	139102	48200	296194	System.Threading	WaitHandleCannotBeOpenedException	protected void .ctor(SerializationInfo info, StreamingContext context) { }
0x21F6B	139115	31235	296208		CancellationToken.<>c	private static void .cctor() { }
0x21F6C	139116	1006	296211		CancellationToken.<>c	public void .ctor() { }
0x21F6D	139117	48194	296214		CancellationToken.<>c	internal void <.cctor>b__26_0(object obj) { }
0x1420	5152	1359	296232	System.Threading	CancellationToken	public static CancellationToken get_None() { }
0x15F4	5620	48186	296235	System.Threading	CancellationToken	public bool get_IsCancellationRequested() { }
0x21F5F	139103	48186	296238	System.Threading	CancellationToken	public bool get_CanBeCanceled() { }
0x21F60	139104	48194	296241	System.Threading	CancellationToken	internal void .ctor(CancellationTokenSource source) { }
0x21F61	139105	48194	296244	System.Threading	CancellationToken	public void .ctor(bool canceled) { }
0x21F62	139106	11605	296247	System.Threading	CancellationToken	public CancellationTokenRegistration Register(Action callback) { }
0x4DDC	19932	48073	296250	System.Threading	CancellationToken	public CancellationTokenRegistration Register(Action<object> callback, object state) { }
0x6912	26898	42878	296253	System.Threading	CancellationToken	public CancellationTokenRegistration Register(Action<object> callback, object state, bool useSynchronizationContext) { }
0x6EEB	28395	24991	296256	System.Threading	CancellationToken	internal CancellationTokenRegistration InternalRegisterWithoutEC(Action<object> callback, object state) { }
0x21F63	139107	3867	296259	System.Threading	CancellationToken	public CancellationTokenRegistration Register(Action<object> callback, object state, bool useSynchronizationContext, bool useExecutionContext) { }
0x21F64	139108	48165	296262	System.Threading	CancellationToken	public bool Equals(CancellationToken other) { }
0x21F65	139109	48165	296265	System.Threading	CancellationToken	public override bool Equals(object other) { }
0x21F66	139110	48186	296268	System.Threading	CancellationToken	public override int GetHashCode() { }
0x21F67	139111	48165	296271	System.Threading	CancellationToken	public static bool op_Equality(CancellationToken left, CancellationToken right) { }
0x21F68	139112	11604	296274	System.Threading	CancellationToken	public static bool op_Inequality(CancellationToken left, CancellationToken right) { }
0x150C	5388	4851	296277	System.Threading	CancellationToken	public void ThrowIfCancellationRequested() { }
0x21F69	139113	48173	296280	System.Threading	CancellationToken	private void ThrowOperationCanceledException() { }
0x21F6A	139114	42877	296283	System.Threading	CancellationToken	private static void .cctor() { }
0x21F6E	139118	48186	296314	System.Threading	ManualResetEventSlim	public WaitHandle get_WaitHandle() { }
0x21F6F	139119	48186	296317	System.Threading	ManualResetEventSlim	public bool get_IsSet() { }
0x21F70	139120	48194	296320	System.Threading	ManualResetEventSlim	private void set_IsSet(bool value) { }
0x21F71	139121	48186	296323	System.Threading	ManualResetEventSlim	public int get_SpinCount() { }
0x21F72	139122	48194	296326	System.Threading	ManualResetEventSlim	private void set_SpinCount(int value) { }
0x21F73	139123	48186	296329	System.Threading	ManualResetEventSlim	private int get_Waiters() { }
0x7054	28756	48194	296332	System.Threading	ManualResetEventSlim	private void set_Waiters(int value) { }
0x21F74	139124	48173	296335	System.Threading	ManualResetEventSlim	public void .ctor() { }
0x21F75	139125	48194	296338	System.Threading	ManualResetEventSlim	public void .ctor(bool initialState) { }
0x21F76	139126	48200	296341	System.Threading	ManualResetEventSlim	public void .ctor(bool initialState, int spinCount) { }
0x21F77	139127	48200	296344	System.Threading	ManualResetEventSlim	private void Initialize(bool initialState, int spinCount) { }
0x21F78	139128	48173	296347	System.Threading	ManualResetEventSlim	private void EnsureLockObjectCreated() { }
0x21F79	139129	48186	296350	System.Threading	ManualResetEventSlim	private bool LazyInitializeEvent() { }
0x21F7A	139130	48173	296353	System.Threading	ManualResetEventSlim	public void Set() { }
0x21F7B	139131	48194	296356	System.Threading	ManualResetEventSlim	private void Set(bool duringCancellation) { }
0x6F03	28419	48183	296359	System.Threading	ManualResetEventSlim	public bool Wait(int millisecondsTimeout, CancellationToken cancellationToken) { }
0x21F7C	139132	48173	296362	System.Threading	ManualResetEventSlim	public void Dispose() { }
0x21F7D	139133	48194	296365	System.Threading	ManualResetEventSlim	protected virtual void Dispose(bool disposing) { }
0x21F7E	139134	48173	296368	System.Threading	ManualResetEventSlim	private void ThrowIfDisposed() { }
0x21F7F	139135	48173	296371	System.Threading	ManualResetEventSlim	private static void CancellationTokenCallback(object obj) { }
0x21F80	139136	48200	296374	System.Threading	ManualResetEventSlim	private void UpdateStateAtomically(int newBits, int updateBitsMask) { }
0x21F81	139137	48183	296377	System.Threading	ManualResetEventSlim	private static int ExtractStatePortionAndShiftRight(int state, int mask, int rightBitShiftCount) { }
0x21F82	139138	48165	296380	System.Threading	ManualResetEventSlim	private static int ExtractStatePortion(int state, int mask) { }
0x21F83	139139	48384	296383	System.Threading	ManualResetEventSlim	private static void .cctor() { }
0x21F84	139140	48186	296399	System.Threading	SpinWait	public bool get_NextSpinWillYield() { }
0x3CA2	15522	48173	296402	System.Threading	SpinWait	public void SpinOnce() { }
0x21F85	139141	48194	296405	System.Threading	SpinWait	public void SpinOnce(int sleep1Threshold) { }
0x7074	28788	48194	296408	System.Threading	SpinWait	private void SpinOnceCore(int sleep1Threshold) { }
0x21F86	139142	48173	296411	System.Threading	SpinWait	public void Reset() { }
0x21F87	139143	48384	296414	System.Threading	SpinWait	private static void .cctor() { }
0x21F88	139144	3073	296431	System.Threading	PlatformHelper	internal static int get_ProcessorCount() { }
0x21F89	139145	37197	296434	System.Threading	PlatformHelper	private static void .cctor() { }
0x21F8A	139146	19532	296443	System.Threading	TimeoutHelper	public static uint GetTime() { }
0x21F8B	139147	48165	296446	System.Threading	TimeoutHelper	public static int UpdateTimeOut(uint startTime, int originalWaitMillisecondsTimeout) { }
0x21F8C	139148	48200	296459	System.Threading	CancellationTokenRegistration	internal void .ctor(CancellationCallbackInfo callbackInfo, SparselyPopulatedArrayAddInfo<CancellationCallbackInfo> registrationInfo) { }
0x21F8D	139149	48186	296462	System.Threading	CancellationTokenRegistration	public bool Unregister() { }
0x4B50	19280	1723	296465	System.Threading	CancellationTokenRegistration	public void Dispose() { }
0x21F8E	139150	48165	296468	System.Threading	CancellationTokenRegistration	public override bool Equals(object obj) { }
0x21F8F	139151	1679	296471	System.Threading	CancellationTokenRegistration	public bool Equals(CancellationTokenRegistration other) { }
0x21F90	139152	48186	296474	System.Threading	CancellationTokenRegistration	public override int GetHashCode() { }
0x21FA3	139171	48194	296486		CancellationTokenSource.Linked1CancellationTokenSource	internal void .ctor(CancellationToken token1) { }
0x21FA4	139172	48194	296489		CancellationTokenSource.Linked1CancellationTokenSource	protected override void Dispose(bool disposing) { }
0x21FA5	139173	48200	296502		CancellationTokenSource.Linked2CancellationTokenSource	internal void .ctor(CancellationToken token1, CancellationToken token2) { }
0x21FA6	139174	48194	296505		CancellationTokenSource.Linked2CancellationTokenSource	protected override void Dispose(bool disposing) { }
0x21FA8	139176	48384	296519		CancellationTokenSource.LinkedNCancellationTokenSource.<>c	private static void .cctor() { }
0x21FA9	139177	1006	296522		CancellationTokenSource.LinkedNCancellationTokenSource.<>c	public void .ctor() { }
0x21FAA	139178	48194	296525		CancellationTokenSource.LinkedNCancellationTokenSource.<>c	internal void <.cctor>b__4_0(object s) { }
